Roster Month/Year,Start,End,Block Total,Flight,Origin,City_Origin,Country_Origin,Latitude_Origin,Longitude_Origin,Destination,City_Destination,Country_Destination,Latitude_Destination,Longitude_Destination,Aircraft Type,Rank
Oct-2016,2016-10-04 09:45:00,2016-10-04 20:36:00,0 days 10:51:00.000000000,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,744,CC
Oct-2016,2016-10-06 22:41:00,2016-10-07 08:13:00,0 days 09:32:00.000000000,VS44,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Oct-2016,2016-10-11 21:22:00,2016-10-12 03:46:00,0 days 06:24:00.000000000,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,333,CC
Oct-2016,2016-10-13 09:04:00,2016-10-13 15:36:00,0 days 06:32:00.000000000,VS652,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Oct-2016,2016-10-22 10:26:00,2016-10-22 21:35:00,0 days 11:09:00.000000000,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Oct-2016,2016-10-25 00:47:00,2016-10-25 11:03:00,0 days 10:16:00.000000000,VS8,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Oct-2016,2016-10-29 11:57:00,2016-10-29 21:21:00,0 days 09:24:00.000000000,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Oct-2016,2016-10-31 00:54:00,2016-10-31 09:06:00,0 days 08:12:00.000000000,VS16,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Nov-2016,2016-11-05 09:51:00,2016-11-05 19:21:00,0 days 09:30:00.000000000,VS117,LHR,London,United Kingdom,51.4706,-0.461941,MIA,Miami,United States,25.79319953918457,-80.29060363769531,346,CC
Nov-2016,2016-11-06 22:51:00,2016-11-07 06:57:00,0 days 08:06:00.000000000,VS118,MIA,Miami,United States,25.79319953918457,-80.29060363769531,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Nov-2016,2016-11-09 09:36:00,2016-11-09 18:07:00,0 days 08:31:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Nov-2016,2016-11-10 23:10:00,2016-11-11 06:31:00,0 days 07:21:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Nov-2016,2016-11-18 16:05:00,2016-11-19 00:30:00,0 days 08:25:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346,CC
Nov-2016,2016-11-20 02:20:00,2016-11-20 09:18:00,0 days 06:58:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Nov-2016,2016-11-23 09:51:00,2016-11-23 18:12:00,0 days 08:21:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Nov-2016,2016-11-24 23:08:00,2016-11-25 06:46:00,0 days 07:38:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Nov-2016,2016-11-28 09:38:00,2016-11-28 18:18:00,0 days 08:40:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Nov-2016,2016-11-29 23:06:00,2016-11-30 06:35:00,0 days 07:29:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2016,2016-12-03 09:52:00,2016-12-03 18:08:00,0 days 08:16:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Dec-2016,2016-12-04 23:09:00,2016-12-05 06:42:00,0 days 07:33:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2016,2016-12-08 09:40:00,2016-12-08 18:14:00,0 days 08:34:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Dec-2016,2016-12-10 23:12:00,2016-12-11 06:27:00,0 days 07:15:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2016,2016-12-18 11:30:00,2016-12-18 19:54:00,0 days 08:24:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Dec-2016,2016-12-20 01:05:00,2016-12-20 07:15:00,0 days 06:10:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Dec-2016,2016-12-23 09:35:00,2016-12-23 18:16:00,0 days 08:41:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Dec-2016,2016-12-24 23:07:00,2016-12-25 06:24:00,0 days 07:17:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2016,2016-12-28 09:55:00,2016-12-28 18:26:00,0 days 08:31:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Dec-2016,2016-12-29 23:14:00,2016-12-30 06:44:00,0 days 07:30:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2017,2017-01-02 11:45:00,2017-01-02 19:20:00,0 days 07:35:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jan-2017,2017-01-04 00:09:00,2017-01-04 07:18:00,0 days 07:09:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jan-2017,2017-01-07 11:43:00,2017-01-07 21:24:00,0 days 09:41:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Jan-2017,2017-01-09 00:44:00,2017-01-09 06:59:00,0 days 06:15:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2017,2017-01-11 14:25:00,2017-01-11 22:55:00,0 days 08:30:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Jan-2017,2017-01-13 02:28:00,2017-01-13 09:01:00,0 days 06:33:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jan-2017,2017-01-17 21:48:00,2017-01-18 06:10:00,0 days 08:22:00.000000000,VS300,LHR,London,United Kingdom,51.4706,-0.461941,DEL,Delhi,India,28.5665,77.103104,789,CC
Jan-2017,2017-01-20 08:45:00,2017-01-20 18:04:00,0 days 09:19:00.000000000,VS301,DEL,Delhi,India,28.5665,77.103104,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jan-2017,2017-01-29 11:54:00,2017-01-29 20:08:00,0 days 08:14:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CC
Jan-2017,2017-01-30 23:39:00,2017-01-31 06:38:00,0 days 06:59:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Feb-2017,2017-02-11 00:28:00,2017-02-11 07:03:00,0 days 06:35:00.000000000,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,346,CC
Feb-2017,2017-02-13 10:00:00,2017-02-13 16:55:00,0 days 06:55:00.000000000,VS652,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Feb-2017,2017-02-16 13:00:00,2017-02-16 22:13:00,0 days 00:00:00.000000000,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Feb-2017,2017-02-17 23:44:00,2017-02-18 07:55:00,0 days 08:11:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Mar-2017,2017-03-01 09:31:00,2017-03-01 18:00:00,0 days 08:29:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Mar-2017,2017-03-04 23:01:00,2017-03-05 06:28:00,0 days 07:27:00.000000000,VS108,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Mar-2017,2017-03-16 10:10:00,2017-03-16 10:35:00,0 days 00:25:00.000000000,VS652,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,346,CC
Mar-2017,2017-03-15 10:45:00,2017-03-16 17:39:00,0 days 06:54:00.000000000,VS652,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Mar-2017,2017-03-18 10:32:00,2017-03-18 22:00:00,0 days 11:28:00.000000000,VS7,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Mar-2017,2017-03-21 01:37:00,2017-03-21 11:46:00,0 days 10:09:00.000000000,VS8,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Mar-2017,2017-03-25 09:39:00,2017-03-25 18:11:00,0 days 08:32:00.000000000,VS107,LHR,London,United Kingdom,51.4706,-0.461941,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,333,CC
Mar-2017,2017-03-26 19:35:00,2017-03-27 00:55:00,0 days 00:00:00.000000000,DL2462,DTW,Detroit,United States,42.212398529052734,-83.35340118408203,SFO,San Francisco,United States,37.61899948120117,-122.375,,CC
Mar-2017,2017-03-29 00:17:00,2017-03-29 10:47:00,0 days 10:30:00.000000000,VS126,SFO,San Francisco,United States,37.61899948120117,-122.375,MAN,Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,333,CC
Apr-2017,2017-04-06 11:47:00,2017-04-06 20:55:00,0 days 09:08:00.000000000,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Apr-2017,2017-04-07 22:48:00,2017-04-08 06:57:00,0 days 08:09:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Apr-2017,2017-04-18 20:48:00,2017-04-19 05:07:00,0 days 08:19:00.000000000,VS300,LHR,London,United Kingdom,51.4706,-0.461941,DEL,Delhi,India,28.5665,77.103104,789,CC
Apr-2017,2017-04-20 07:32:00,2017-04-20 16:28:00,0 days 08:56:00.000000000,VS301,DEL,Delhi,India,28.5665,77.103104,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Apr-2017,2017-04-25 15:14:00,2017-04-25 23:23:00,0 days 08:09:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333,CC
Apr-2017,2017-04-27 01:54:00,2017-04-27 09:03:00,0 days 07:09:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Apr-2017,2017-04-30 10:30:00,2017-04-30 18:17:00,0 days 07:47:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
May-2017,2017-05-01 23:52:00,2017-05-02 06:55:00,0 days 07:03:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
May-2017,2017-05-16 19:07:00,2017-05-17 02:34:00,0 days 07:27:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
May-2017,2017-05-17 22:30:00,2017-05-18 05:41:00,0 days 07:11:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
May-2017,2017-05-21 10:32:00,2017-05-21 19:12:00,0 days 08:40:00.000000000,VS5,LHR,London,United Kingdom,51.4706,-0.461941,MIA,Miami,United States,25.79319953918457,-80.29060363769531,789,CC
May-2017,2017-05-22 22:19:00,2017-05-23 06:50:00,0 days 08:31:00.000000000,VS6,MIA,Miami,United States,25.79319953918457,-80.29060363769531,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
May-2017,2017-05-26 09:12:00,2017-05-26 19:43:00,0 days 10:31:00.000000000,VS43,LGW,London,United Kingdom,51.148102,-0.190278,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,744,CC
May-2017,2017-05-28 22:29:00,2017-05-29 08:20:00,0 days 09:51:00.000000000,VS44,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Jun-2017,2017-06-02 10:30:00,2017-06-02 19:39:00,0 days 09:09:00.000000000,VS27,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Jun-2017,2017-06-03 22:23:00,2017-06-04 06:26:00,0 days 08:03:00.000000000,VS28,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Jun-2017,2017-06-07 14:59:00,2017-06-07 22:17:00,0 days 07:18:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jun-2017,2017-06-09 01:22:00,2017-06-09 08:25:00,0 days 07:03:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jun-2017,2017-06-17 15:14:00,2017-06-17 23:11:00,0 days 07:57:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,346,CC
Jun-2017,2017-06-19 01:56:00,2017-06-19 09:20:00,0 days 07:24:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jun-2017,2017-06-21 12:30:00,2017-06-21 15:05:00,0 days 00:00:00.000000000,SLF780,LHR,London,United Kingdom,51.4706,-0.461941,ARN,Stockholm,Sweden,59.651901245116996,17.918600082397,,CC
Jun-2017,2017-06-22 12:04:00,2017-06-22 22:33:00,0 days 10:29:00.000000000,VS9973,ARN,Stockholm,Sweden,59.651901245116996,17.918600082397,SFO,San Francisco,United States,37.61899948120117,-122.375,744,CC
Jun-2017,2017-06-22 01:23:00,2017-06-23 03:00:00,0 days 01:37:00.000000000,VS9973,SFO,San Francisco,United States,37.61899948120117,-122.375,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,744,CC
Jun-2017,2017-06-23 22:41:00,2017-06-24 08:32:00,0 days 00:00:00.000000000,VS8,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jun-2017,2017-06-28 11:34:00,2017-06-28 20:56:00,0 days 09:22:00.000000000,VS5,LHR,London,United Kingdom,51.4706,-0.461941,MIA,Miami,United States,25.79319953918457,-80.29060363769531,789,CC
Jun-2017,2017-06-29 22:15:00,2017-06-30 06:43:00,0 days 08:28:00.000000000,VS6,MIA,Miami,United States,25.79319953918457,-80.29060363769531,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jul-2017,2017-07-04 14:15:00,2017-07-05 01:04:00,0 days 10:49:00.000000000,VS250,LHR,London,United Kingdom,51.4706,-0.461941,PVG,Shanghai,China,31.143400192260746,121.80500030517578,789,CC
Jul-2017,2017-07-07 03:31:00,2017-07-07 15:13:00,0 days 11:42:00.000000000,VS251,PVG,Shanghai,China,31.143400192260746,121.80500030517578,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jul-2017,2017-07-11 21:26:00,2017-07-12 03:54:00,0 days 06:28:00.000000000,VS651,LHR,London,United Kingdom,51.4706,-0.461941,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,346,CC
Jul-2017,2017-07-13 09:00:00,2017-07-13 15:29:00,0 days 06:29:00.000000000,VS652,LOS,Lagos,Nigeria,6.5773701667785645,3.321160078048706,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Jul-2017,2017-07-16 14:36:00,2017-07-17 02:05:00,0 days 11:29:00.000000000,VS23,LHR,London,United Kingdom,51.4706,-0.461941,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,789,CC
Jul-2017,2017-07-19 04:00:00,2017-07-19 13:55:00,0 days 09:55:00.000000000,VS24,LAX,Los Angeles,United States,33.94250107,-118.40799709999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Jul-2017,2017-07-23 15:20:00,2017-07-23 23:03:00,0 days 07:43:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jul-2017,2017-07-25 01:20:00,2017-07-25 08:09:00,0 days 06:49:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Aug-2017,2017-08-02 20:55:00,2017-08-03 08:21:00,0 days 11:26:00.000000000,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,789,CC
Aug-2017,2017-08-05 15:49:00,2017-08-06 03:54:00,0 days 12:05:00.000000000,VS207,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Aug-2017,2017-08-13 12:00:00,2017-08-13 21:12:00,0 days 09:12:00.000000000,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Aug-2017,2017-08-15 03:11:00,2017-08-15 11:04:00,0 days 07:53:00.000000000,VS16,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Aug-2017,2017-08-18 10:10:00,2017-08-18 19:35:00,0 days 09:25:00.000000000,VS103,LHR,London,United Kingdom,51.4706,-0.461941,ATL,Atlanta,United States,33.6367,-84.428101,346,CC
Aug-2017,2017-08-19 23:25:00,2017-08-20 07:19:00,0 days 07:54:00.000000000,VS104,ATL,Atlanta,United States,33.6367,-84.428101,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Aug-2017,2017-08-23 09:36:00,2017-08-23 18:47:00,0 days 09:11:00.000000000,VS49,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Aug-2017,2017-08-25 23:40:00,2017-08-26 07:00:00,0 days 07:20:00.000000000,VS72,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,744,CC
Aug-2017,2017-08-26 09:35:00,2017-08-26 11:10:00,0 days 00:00:00.000000000,BA1479,GLA,Glasgow,United Kingdom,55.8718986511,-4.43306016922,LHR,London,United Kingdom,51.4706,-0.461941,,CC
Sep-2017,2017-09-01 11:32:00,2017-09-01 20:53:00,0 days 09:21:00.000000000,VS65,LGW,London,United Kingdom,51.148102,-0.190278,MBJ,Montego Bay,Jamaica,18.503700256347656,-77.91339874267578,744,CC
Sep-2017,2017-09-06 00:09:00,2017-09-06 09:00:00,0 days 08:51:00.000000000,VS66,MBJ,Montego Bay,Jamaica,18.503700256347656,-77.91339874267578,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Sep-2017,2017-09-09 15:15:00,2017-09-10 00:17:00,0 days 09:02:00.000000000,VS1,LHR,London,United Kingdom,51.4706,-0.461941,EWR,Newark,United States,40.69250106811523,-74.168701171875,333,CC
Sep-2017,2017-09-11 01:56:00,2017-09-11 09:20:00,0 days 07:24:00.000000000,VS2,EWR,Newark,United States,40.69250106811523,-74.168701171875,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Sep-2017,2017-09-14 16:14:00,2017-09-14 23:50:00,0 days 07:36:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BGR,Bangor,United States,44.80739974975586,-68.82810211181639,789,CC
Sep-2017,2017-09-14 01:02:00,2017-09-15 02:01:00,0 days 00:59:00.000000000,VS11,BGR,Bangor,United States,44.80739974975586,-68.82810211181639,BOS,Boston,United States,42.36429977,-71.00520325,789,CC
Sep-2017,2017-09-16 03:06:00,2017-09-16 09:36:00,0 days 06:30:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Sep-2017,2017-09-26 22:16:00,2017-09-27 05:35:00,0 days 07:19:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Sep-2017,2017-09-27 22:35:00,2017-09-28 05:26:00,0 days 06:51:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Oct-2017,2017-10-01 20:46:00,2017-10-02 08:43:00,0 days 11:57:00.000000000,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,789,CC
Oct-2017,2017-10-04 16:02:00,2017-10-05 04:26:00,0 days 12:24:00.000000000,VS207,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Oct-2017,2017-10-17 15:03:00,2017-10-17 23:10:00,0 days 08:07:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Oct-2017,2017-10-19 01:22:00,2017-10-19 08:16:00,0 days 06:54:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Oct-2017,2017-10-22 10:15:00,2017-10-22 18:21:00,0 days 08:06:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CC
Oct-2017,2017-10-23 22:44:00,2017-10-24 06:14:00,0 days 07:30:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Nov-2017,2017-11-13 12:54:00,2017-11-13 12:56:00,0 days 00:02:00.000000000,VS15,LGW,London,United Kingdom,51.148102,-0.190278,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Nov-2017,2017-11-12 13:09:00,2017-11-13 23:24:00,0 days 10:15:00.000000000,VS15,LGW,London,United Kingdom,51.148102,-0.190278,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,744,CC
Nov-2017,2017-11-15 01:05:00,2017-11-15 08:47:00,0 days 07:42:00.000000000,VS16,MCO,Orlando,United States,28.429399490356445,-81.30899810791016,LGW,London,United Kingdom,51.148102,-0.190278,744,CC
Nov-2017,2017-11-20 23:47:00,2017-11-21 00:23:00,0 days 00:36:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Nov-2017,2017-11-20 00:33:00,2017-11-21 07:23:00,0 days 06:50:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Nov-2017,2017-11-26 16:41:00,2017-11-27 00:19:00,0 days 07:38:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CC
Nov-2017,2017-11-28 02:39:00,2017-11-28 09:20:00,0 days 06:41:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2017,2017-12-03 11:30:00,2017-12-03 19:14:00,0 days 07:44:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CC
Dec-2017,2017-12-04 23:50:00,2017-12-05 07:00:00,0 days 07:10:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2017,2017-12-13 21:06:00,2017-12-14 08:49:00,0 days 11:43:00.000000000,VS206,LHR,London,United Kingdom,51.4706,-0.461941,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,789,CC
Dec-2017,2017-12-16 16:20:00,2017-12-17 05:01:00,0 days 12:41:00.000000000,VS207,HKG,Hong Kong,Hong Kong,22.308901000000002,113.915001,LHR,London,United Kingdom,51.4706,-0.461941,789,CC
Dec-2017,2017-12-20 20:26:00,2017-12-21 04:18:00,0 days 07:52:00.000000000,VS25,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Dec-2017,2017-12-21 23:26:00,2017-12-22 06:12:00,0 days 06:46:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CC
Dec-2017,2017-12-25 16:37:00,2017-12-26 00:18:00,0 days 07:41:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CC
Dec-2017,2017-12-27 02:40:00,2017-12-27 08:53:00,0 days 06:13:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Dec-2017,2017-12-28 16:53:00,2017-12-29 00:51:00,0 days 07:58:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CC
Dec-2017,2017-12-30 02:48:00,2017-12-30 09:08:00,0 days 06:20:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2018,2018-01-05 14:59:00,2018-01-06 01:11:00,0 days 10:12:00.000000000,VS1025,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CC
Jan-2018,2018-01-08 01:27:00,2018-01-08 07:55:00,0 days 06:28:00.000000000,VS138,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CC
Jan-2018,2018-01-11 16:44:00,2018-01-12 00:30:00,0 days 07:46:00.000000000,VS11,LHR,London,United Kingdom,51.4706,-0.461941,BOS,Boston,United States,42.36429977,-71.00520325,333,CC
